ID,Name,Typings,Stats,Abilities,Evolution_condition,Rarity,Region
0562,Yamask Galarian Yamask,Ground Ghost,"{'Total': '303', 'HP': '38', 'Attack': '55', 'Defense': '85', 'Sp. Atk': '30', 'Sp. Def': '65', 'Speed': '30'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0563,Cofagrigus,Ghost ,"{'Total': '483', 'HP': '58', 'Attack': '50', 'Defense': '145', 'Sp. Atk': '95', 'Sp. Def': '105', 'Speed': '30'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0564,Tirtouga,Water Rock,"{'Total': '355', 'HP': '54', 'Attack': '78', 'Defense': '103', 'Sp. Atk': '53', 'Sp. Def': '45', 'Speed': '22'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0565,Carracosta,Water Rock,"{'Total': '495', 'HP': '74', 'Attack': '108', 'Defense': '133', 'Sp. Atk': '83', 'Sp. Def': '65', 'Speed': '32'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0566,Archen,Rock Flying,"{'Total': '401', 'HP': '55', 'Attack': '112', 'Defense': '45', 'Sp. Atk': '74', 'Sp. Def': '45', 'Speed': '70'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0567,Archeops,Rock Flying,"{'Total': '567', 'HP': '75', 'Attack': '140', 'Defense': '65', 'Sp. Atk': '112', 'Sp. Def': '65', 'Speed': '110'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0568,Trubbish,Poison ,"{'Total': '329', 'HP': '50', 'Attack': '50', 'Defense': '62', 'Sp. Atk': '40', 'Sp. Def': '62', 'Speed': '65'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0569,Garbodor,Poison ,"{'Total': '474', 'HP': '80', 'Attack': '95', 'Defense': '82', 'Sp. Atk': '60', 'Sp. Def': '82', 'Speed': '75'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0570,Zorua,Dark ,"{'Total': '330', 'HP': '40', 'Attack': '65', 'Defense': '40', 'Sp. Atk': '80', 'Sp. Def': '40', 'Speed': '65'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0570,Zorua Hisuian Zorua,Normal Ghost,"{'Total': '330', 'HP': '35', 'Attack': '60', 'Defense': '40', 'Sp. Atk': '85', 'Sp. Def': '40', 'Speed': '70'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0571,Zoroark,Dark ,"{'Total': '510', 'HP': '60', 'Attack': '105', 'Defense': '60', 'Sp. Atk': '120', 'Sp. Def': '60', 'Speed': '105'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0571,Zoroark Hisuian Zoroark,Normal Ghost,"{'Total': '510', 'HP': '55', 'Attack': '100', 'Defense': '60', 'Sp. Atk': '125', 'Sp. Def': '60', 'Speed': '110'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0572,Minccino,Normal ,"{'Total': '300', 'HP': '55', 'Attack': '50', 'Defense': '40', 'Sp. Atk': '40', 'Sp. Def': '40', 'Speed': '75'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0573,Cinccino,Normal ,"{'Total': '470', 'HP': '75', 'Attack': '95', 'Defense': '60', 'Sp. Atk': '65', 'Sp. Def': '60', 'Speed': '115'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0574,Gothita,Psychic ,"{'Total': '290', 'HP': '45', 'Attack': '30', 'Defense': '50', 'Sp. Atk': '55', 'Sp. Def': '65', 'Speed': '45'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0575,Gothorita,Psychic ,"{'Total': '390', 'HP': '60', 'Attack': '45', 'Defense': '70', 'Sp. Atk': '75', 'Sp. Def': '85', 'Speed': '55'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0576,Gothitelle,Psychic ,"{'Total': '490', 'HP': '70', 'Attack': '55', 'Defense': '95', 'Sp. Atk': '95', 'Sp. Def': '110', 'Speed': '65'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0577,Solosis,Psychic ,"{'Total': '290', 'HP': '45', 'Attack': '30', 'Defense': '40', 'Sp. Atk': '105', 'Sp. Def': '50', 'Speed': '20'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0578,Duosion,Psychic ,"{'Total': '370', 'HP': '65', 'Attack': '40', 'Defense': '50', 'Sp. Atk': '125', 'Sp. Def': '60', 'Speed': '30'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0579,Reuniclus,Psychic ,"{'Total': '490', 'HP': '110', 'Attack': '65', 'Defense': '75', 'Sp. Atk': '125', 'Sp. Def': '85', 'Speed': '30'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0580,Ducklett,Water Flying,"{'Total': '305', 'HP': '62', 'Attack': '44', 'Defense': '50', 'Sp. Atk': '44', 'Sp. Def': '50', 'Speed': '55'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0581,Swanna,Water Flying,"{'Total': '473', 'HP': '75', 'Attack': '87', 'Defense': '63', 'Sp. Atk': '87', 'Sp. Def': '63', 'Speed': '98'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0582,Vanillite,Ice ,"{'Total': '305', 'HP': '36', 'Attack': '50', 'Defense': '50', 'Sp. Atk': '65', 'Sp. Def': '60', 'Speed': '44'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0583,Vanillish,Ice ,"{'Total': '395', 'HP': '51', 'Attack': '65', 'Defense': '65', 'Sp. Atk': '80', 'Sp. Def': '75', 'Speed': '59'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0584,Vanilluxe,Ice ,"{'Total': '535', 'HP': '71', 'Attack': '95', 'Defense': '85', 'Sp. Atk': '110', 'Sp. Def': '95', 'Speed': '79'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0585,Deerling,Normal Grass,"{'Total': '335', 'HP': '60', 'Attack': '60', 'Defense': '50', 'Sp. Atk': '40', 'Sp. Def': '50', 'Speed': '75'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0586,Sawsbuck,Normal Grass,"{'Total': '475', 'HP': '80', 'Attack': '100', 'Defense': '70', 'Sp. Atk': '60', 'Sp. Def': '70', 'Speed': '95'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0587,Emolga,Electric Flying,"{'Total': '428', 'HP': '55', 'Attack': '75', 'Defense': '60', 'Sp. Atk': '75', 'Sp. Def': '60', 'Speed': '103'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0588,Karrablast,Bug ,"{'Total': '315', 'HP': '50', 'Attack': '75', 'Defense': '45', 'Sp. Atk': '40', 'Sp. Def': '45', 'Speed': '60'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0589,Escavalier,Bug Steel,"{'Total': '495', 'HP': '70', 'Attack': '135', 'Defense': '105', 'Sp. Atk': '60', 'Sp. Def': '105', 'Speed': '20'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0590,Foongus,Grass Poison,"{'Total': '294', 'HP': '69', 'Attack': '55', 'Defense': '45', 'Sp. Atk': '55', 'Sp. Def': '55', 'Speed': '15'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0591,Amoonguss,Grass Poison,"{'Total': '464', 'HP': '114', 'Attack': '85', 'Defense': '70', 'Sp. Atk': '85', 'Sp. Def': '80', 'Speed': '30'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0592,Frillish,Water Ghost,"{'Total': '335', 'HP': '55', 'Attack': '40', 'Defense': '50', 'Sp. Atk': '65', 'Sp. Def': '85', 'Speed': '40'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0593,Jellicent,Water Ghost,"{'Total': '480', 'HP': '100', 'Attack': '60', 'Defense': '70', 'Sp. Atk': '85', 'Sp. Def': '105', 'Speed': '60'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0594,Alomomola,Water ,"{'Total': '470', 'HP': '165', 'Attack': '75', 'Defense': '80', 'Sp. Atk': '40', 'Sp. Def': '45', 'Speed': '65'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0595,Joltik,Bug Electric,"{'Total': '319', 'HP': '50', 'Attack': '47', 'Defense': '50', 'Sp. Atk': '57', 'Sp. Def': '50', 'Speed': '65'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0596,Galvantula,Bug Electric,"{'Total': '472', 'HP': '70', 'Attack': '77', 'Defense': '60', 'Sp. Atk': '97', 'Sp. Def': '60', 'Speed': '108'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0597,Ferroseed,Grass Steel,"{'Total': '305', 'HP': '44', 'Attack': '50', 'Defense': '91', 'Sp. Atk': '24', 'Sp. Def': '86', 'Speed': '10'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0598,Ferrothorn,Grass Steel,"{'Total': '489', 'HP': '74', 'Attack': '94', 'Defense': '131', 'Sp. Atk': '54', 'Sp. Def': '116', 'Speed': '20'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0599,Klink,Steel ,"{'Total': '300', 'HP': '40', 'Attack': '55', 'Defense': '70', 'Sp. Atk': '45', 'Sp. Def': '60', 'Speed': '30'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0600,Klang,Steel ,"{'Total': '440', 'HP': '60', 'Attack': '80', 'Defense': '95', 'Sp. Atk': '70', 'Sp. Def': '85', 'Speed': '50'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0601,Klinklang,Steel ,"{'Total': '520', 'HP': '60', 'Attack': '100', 'Defense': '115', 'Sp. Atk': '70', 'Sp. Def': '85', 'Speed': '90'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0602,Tynamo,Electric ,"{'Total': '275', 'HP': '35', 'Attack': '55', 'Defense': '40', 'Sp. Atk': '45', 'Sp. Def': '40', 'Speed': '60'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0603,Eelektrik,Electric ,"{'Total': '405', 'HP': '65', 'Attack': '85', 'Defense': '70', 'Sp. Atk': '75', 'Sp. Def': '70', 'Speed': '40'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0604,Eelektross,Electric ,"{'Total': '515', 'HP': '85', 'Attack': '115', 'Defense': '80', 'Sp. Atk': '105', 'Sp. Def': '80', 'Speed': '50'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0605,Elgyem,Psychic ,"{'Total': '335', 'HP': '55', 'Attack': '55', 'Defense': '55', 'Sp. Atk': '85', 'Sp. Def': '55', 'Speed': '30'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0606,Beheeyem,Psychic ,"{'Total': '485', 'HP': '75', 'Attack': '75', 'Defense': '75', 'Sp. Atk': '125', 'Sp. Def': '95', 'Speed': '40'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0607,Litwick,Ghost Fire,"{'Total': '275', 'HP': '50', 'Attack': '30', 'Defense': '55', 'Sp. Atk': '65', 'Sp. Def': '55', 'Speed': '20'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0608,Lampent,Ghost Fire,"{'Total': '370', 'HP': '60', 'Attack': '40', 'Defense': '60', 'Sp. Atk': '95', 'Sp. Def': '60', 'Speed': '55'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0609,Chandelure,Ghost Fire,"{'Total': '520', 'HP': '60', 'Attack': '55', 'Defense': '90', 'Sp. Atk': '145', 'Sp. Def': '90', 'Speed': '80'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0610,Axew,Dragon ,"{'Total': '320', 'HP': '46', 'Attack': '87', 'Defense': '60', 'Sp. Atk': '30', 'Sp. Def': '40', 'Speed': '57'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0611,Fraxure,Dragon ,"{'Total': '410', 'HP': '66', 'Attack': '117', 'Defense': '70', 'Sp. Atk': '40', 'Sp. Def': '50', 'Speed': '67'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0612,Haxorus,Dragon ,"{'Total': '540', 'HP': '76', 'Attack': '147', 'Defense': '90', 'Sp. Atk': '60', 'Sp. Def': '70', 'Speed': '97'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0613,Cubchoo,Ice ,"{'Total': '305', 'HP': '55', 'Attack': '70', 'Defense': '40', 'Sp. Atk': '60', 'Sp. Def': '40', 'Speed': '40'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0614,Beartic,Ice ,"{'Total': '505', 'HP': '95', 'Attack': '130', 'Defense': '80', 'Sp. Atk': '70', 'Sp. Def': '80', 'Speed': '50'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0615,Cryogonal,Ice ,"{'Total': '515', 'HP': '80', 'Attack': '50', 'Defense': '50', 'Sp. Atk': '95', 'Sp. Def': '135', 'Speed': '105'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0616,Shelmet,Bug ,"{'Total': '305', 'HP': '50', 'Attack': '40', 'Defense': '85', 'Sp. Atk': '40', 'Sp. Def': '65', 'Speed': '25'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0617,Accelgor,Bug ,"{'Total': '495', 'HP': '80', 'Attack': '70', 'Defense': '40', 'Sp. Atk': '100', 'Sp. Def': '60', 'Speed': '145'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0618,Stunfisk,Ground Electric,"{'Total': '471', 'HP': '109', 'Attack': '66', 'Defense': '84', 'Sp. Atk': '81', 'Sp. Def': '99', 'Speed': '32'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0618,Stunfisk Galarian Stunfisk,Ground Steel,"{'Total': '471', 'HP': '109', 'Attack': '81', 'Defense': '99', 'Sp. Atk': '66', 'Sp. Def': '84', 'Speed': '32'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0619,Mienfoo,Fighting ,"{'Total': '350', 'HP': '45', 'Attack': '85', 'Defense': '50', 'Sp. Atk': '55', 'Sp. Def': '50', 'Speed': '65'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0620,Mienshao,Fighting ,"{'Total': '510', 'HP': '65', 'Attack': '125', 'Defense': '60', 'Sp. Atk': '95', 'Sp. Def': '60', 'Speed': '105'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0621,Druddigon,Dragon ,"{'Total': '485', 'HP': '77', 'Attack': '120', 'Defense': '90', 'Sp. Atk': '60', 'Sp. Def': '90', 'Speed': '48'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0622,Golett,Ground Ghost,"{'Total': '303', 'HP': '59', 'Attack': '74', 'Defense': '50', 'Sp. Atk': '35', 'Sp. Def': '50', 'Speed': '35'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0623,Golurk,Ground Ghost,"{'Total': '483', 'HP': '89', 'Attack': '124', 'Defense': '80', 'Sp. Atk': '55', 'Sp. Def': '80', 'Speed': '55'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0624,Pawniard,Dark Steel,"{'Total': '340', 'HP': '45', 'Attack': '85', 'Defense': '70', 'Sp. Atk': '40', 'Sp. Def': '40', 'Speed': '60'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0625,Bisharp,Dark Steel,"{'Total': '490', 'HP': '65', 'Attack': '125', 'Defense': '100', 'Sp. Atk': '60', 'Sp. Def': '70', 'Speed': '70'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0626,Bouffalant,Normal ,"{'Total': '490', 'HP': '95', 'Attack': '110', 'Defense': '95', 'Sp. Atk': '40', 'Sp. Def': '95', 'Speed': '55'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0627,Rufflet,Normal Flying,"{'Total': '350', 'HP': '70', 'Attack': '83', 'Defense': '50', 'Sp. Atk': '37', 'Sp. Def': '50', 'Speed': '60'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0628,Braviary,Normal Flying,"{'Total': '510', 'HP': '100', 'Attack': '123', 'Defense': '75', 'Sp. Atk': '57', 'Sp. Def': '75', 'Speed': '80'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0628,Braviary Hisuian Braviary,Psychic Flying,"{'Total': '510', 'HP': '110', 'Attack': '83', 'Defense': '70', 'Sp. Atk': '112', 'Sp. Def': '70', 'Speed': '65'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0629,Vullaby,Dark Flying,"{'Total': '370', 'HP': '70', 'Attack': '55', 'Defense': '75', 'Sp. Atk': '45', 'Sp. Def': '65', 'Speed': '60'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0630,Mandibuzz,Dark Flying,"{'Total': '510', 'HP': '110', 'Attack': '65', 'Defense': '105', 'Sp. Atk': '55', 'Sp. Def': '95', 'Speed': '80'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0631,Heatmor,Fire ,"{'Total': '484', 'HP': '85', 'Attack': '97', 'Defense': '66', 'Sp. Atk': '105', 'Sp. Def': '66', 'Speed': '65'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0632,Durant,Bug Steel,"{'Total': '484', 'HP': '58', 'Attack': '109', 'Defense': '112', 'Sp. Atk': '48', 'Sp. Def': '48', 'Speed': '109'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0633,Deino,Dark Dragon,"{'Total': '300', 'HP': '52', 'Attack': '65', 'Defense': '50', 'Sp. Atk': '45', 'Sp. Def': '50', 'Speed': '38'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0634,Zweilous,Dark Dragon,"{'Total': '420', 'HP': '72', 'Attack': '85', 'Defense': '70', 'Sp. Atk': '65', 'Sp. Def': '70', 'Speed': '58'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0635,Hydreigon,Dark Dragon,"{'Total': '600', 'HP': '92', 'Attack': '105', 'Defense': '90', 'Sp. Atk': '125', 'Sp. Def': '90', 'Speed': '98'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0636,Larvesta,Bug Fire,"{'Total': '360', 'HP': '55', 'Attack': '85', 'Defense': '55', 'Sp. Atk': '50', 'Sp. Def': '55', 'Speed': '60'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0637,Volcarona,Bug Fire,"{'Total': '550', 'HP': '85', 'Attack': '60', 'Defense': '65', 'Sp. Atk': '135', 'Sp. Def': '105', 'Speed': '100'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0638,Cobalion,Steel Fighting,"{'Total': '580', 'HP': '91', 'Attack': '90', 'Defense': '129', 'Sp. Atk': '90', 'Sp. Def': '72', 'Speed': '108'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0639,Terrakion,Rock Fighting,"{'Total': '580', 'HP': '91', 'Attack': '129', 'Defense': '90', 'Sp. Atk': '72', 'Sp. Def': '90', 'Speed': '108'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0640,Virizion,Grass Fighting,"{'Total': '580', 'HP': '91', 'Attack': '90', 'Defense': '72', 'Sp. Atk': '90', 'Sp. Def': '129', 'Speed': '108'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0641,Tornadus Incarnate Forme,Flying ,"{'Total': '580', 'HP': '79', 'Attack': '115', 'Defense': '70', 'Sp. Atk': '125', 'Sp. Def': '80', 'Speed': '111'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0641,Tornadus Therian Forme,Flying ,"{'Total': '580', 'HP': '79', 'Attack': '100', 'Defense': '80', 'Sp. Atk': '110', 'Sp. Def': '90', 'Speed': '121'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0642,Thundurus Incarnate Forme,Electric Flying,"{'Total': '580', 'HP': '79', 'Attack': '115', 'Defense': '70', 'Sp. Atk': '125', 'Sp. Def': '80', 'Speed': '111'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0642,Thundurus Therian Forme,Electric Flying,"{'Total': '580', 'HP': '79', 'Attack': '105', 'Defense': '70', 'Sp. Atk': '145', 'Sp. Def': '80', 'Speed': '101'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0643,Reshiram,Dragon Fire,"{'Total': '680', 'HP': '100', 'Attack': '120', 'Defense': '100', 'Sp. Atk': '150', 'Sp. Def': '120', 'Speed': '90'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0644,Zekrom,Dragon Electric,"{'Total': '680', 'HP': '100', 'Attack': '150', 'Defense': '120', 'Sp. Atk': '120', 'Sp. Def': '100', 'Speed': '90'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0645,Landorus Incarnate Forme,Ground Flying,"{'Total': '600', 'HP': '89', 'Attack': '125', 'Defense': '90', 'Sp. Atk': '115', 'Sp. Def': '80', 'Speed': '101'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0645,Landorus Therian Forme,Ground Flying,"{'Total': '600', 'HP': '89', 'Attack': '145', 'Defense': '90', 'Sp. Atk': '105', 'Sp. Def': '80', 'Speed': '91'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0646,Kyurem,Dragon Ice,"{'Total': '660', 'HP': '125', 'Attack': '130', 'Defense': '90', 'Sp. Atk': '130', 'Sp. Def': '90', 'Speed': '95'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0646,Kyurem White Kyurem,Dragon Ice,"{'Total': '700', 'HP': '125', 'Attack': '120', 'Defense': '90', 'Sp. Atk': '170', 'Sp. Def': '100', 'Speed': '95'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0646,Kyurem Black Kyurem,Dragon Ice,"{'Total': '700', 'HP': '125', 'Attack': '170', 'Defense': '100', 'Sp. Atk': '120', 'Sp. Def': '90', 'Speed': '95'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0647,Keldeo Ordinary Form,Water Fighting,"{'Total': '580', 'HP': '91', 'Attack': '72', 'Defense': '90', 'Sp. Atk': '129', 'Sp. Def': '90', 'Speed': '108'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
0647,Keldeo Resolute Form,Water Fighting,"{'Total': '580', 'HP': '91', 'Attack': '72', 'Defense': '90', 'Sp. Atk': '129', 'Sp. Def': '90', 'Speed': '108'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Unova', 5)"
